,symbol,longAccount,longShortRatio,shortAccount,timestamp
576,BTCUSDT,0.6765,2.0912,0.3235,2024-08-31 21:00:00
577,BTCUSDT,0.6770,2.0960,0.3230,2024-08-31 21:30:00
578,BTCUSDT,0.6773,2.0989,0.3227,2024-08-31 22:00:00
579,BTCUSDT,0.6769,2.0950,0.3231,2024-08-31 22:30:00
580,BTCUSDT,0.6763,2.0893,0.3237,2024-08-31 23:00:00
581,BTCUSDT,0.6751,2.0779,0.3249,2024-08-31 23:30:00
582,BTCUSDT,0.6805,2.1299,0.3195,2024-09-01 00:00:00
583,BTCUSDT,0.6839,2.1636,0.3161,2024-09-01 00:30:00
584,BTCUSDT,0.6821,2.1456,0.3179,2024-09-01 01:00:00
585,BTCUSDT,0.6829,2.1536,0.3171,2024-09-01 01:30:00
586,BTCUSDT,0.6850,2.1746,0.3150,2024-09-01 02:00:00
587,BTCUSDT,0.6983,2.3146,0.3017,2024-09-01 02:30:00
588,BTCUSDT,0.7034,2.3715,0.2966,2024-09-01 03:00:00
589,BTCUSDT,0.7086,2.4317,0.2914,2024-09-01 03:30:00
590,BTCUSDT,0.7094,2.4412,0.2906,2024-09-01 04:00:00
591,BTCUSDT,0.7050,2.3898,0.2950,2024-09-01 04:30:00
592,BTCUSDT,0.7076,2.4200,0.2924,2024-09-01 05:00:00
593,BTCUSDT,0.7058,2.3990,0.2942,2024-09-01 05:30:00
594,BTCUSDT,0.7046,2.3852,0.2954,2024-09-01 06:00:00
595,BTCUSDT,0.7052,2.3921,0.2948,2024-09-01 06:30:00
596,BTCUSDT,0.7064,2.4060,0.2936,2024-09-01 07:00:00
597,BTCUSDT,0.7027,2.3636,0.2973,2024-09-01 07:30:00
598,BTCUSDT,0.7030,2.3670,0.2970,2024-09-01 08:00:00
599,BTCUSDT,0.7061,2.4025,0.2939,2024-09-01 08:30:00
600,BTCUSDT,0.7090,2.4364,0.2910,2024-09-01 09:00:00
601,BTCUSDT,0.7041,2.3795,0.2959,2024-09-01 09:30:00
602,BTCUSDT,0.7033,2.3704,0.2967,2024-09-01 10:00:00
603,BTCUSDT,0.7026,2.3625,0.2974,2024-09-01 10:30:00
604,BTCUSDT,0.7001,2.3344,0.2999,2024-09-01 11:00:00
605,BTCUSDT,0.6969,2.2992,0.3031,2024-09-01 11:30:00
606,BTCUSDT,0.6958,2.2873,0.3042,2024-09-01 12:00:00
607,BTCUSDT,0.6958,2.2873,0.3042,2024-09-01 12:30:00
608,BTCUSDT,0.7020,2.3557,0.2980,2024-09-01 13:00:00
609,BTCUSDT,0.6992,2.3245,0.3008,2024-09-01 13:30:00
610,BTCUSDT,0.6989,2.3212,0.3011,2024-09-01 14:00:00
611,BTCUSDT,0.6981,2.3124,0.3019,2024-09-01 14:30:00
612,BTCUSDT,0.6989,2.3212,0.3011,2024-09-01 15:00:00
613,BTCUSDT,0.7069,2.4118,0.2931,2024-09-01 15:30:00
614,BTCUSDT,0.7066,2.4083,0.2934,2024-09-01 16:00:00
615,BTCUSDT,0.7050,2.3898,0.2950,2024-09-01 16:30:00
616,BTCUSDT,0.7053,2.3933,0.2947,2024-09-01 17:00:00
617,BTCUSDT,0.7061,2.4025,0.2939,2024-09-01 17:30:00
618,BTCUSDT,0.7043,2.3818,0.2957,2024-09-01 18:00:00
619,BTCUSDT,0.7041,2.3795,0.2959,2024-09-01 18:30:00
620,BTCUSDT,0.7060,2.4014,0.2940,2024-09-01 19:00:00
621,BTCUSDT,0.7062,2.4037,0.2938,2024-09-01 19:30:00
622,BTCUSDT,0.7087,2.4329,0.2913,2024-09-01 20:00:00
623,BTCUSDT,0.7103,2.4518,0.2897,2024-09-01 20:30:00
624,BTCUSDT,0.7116,2.4674,0.2884,2024-09-01 21:00:00
625,BTCUSDT,0.7141,2.4977,0.2859,2024-09-01 21:30:00
626,BTCUSDT,0.7127,2.4807,0.2873,2024-09-01 22:00:00
627,BTCUSDT,0.7126,2.4795,0.2874,2024-09-01 22:30:00
628,BTCUSDT,0.7128,2.4819,0.2872,2024-09-01 23:00:00
629,BTCUSDT,0.7116,2.4674,0.2884,2024-09-01 23:30:00
630,BTCUSDT,0.7126,2.4795,0.2874,2024-09-02 00:00:00
631,BTCUSDT,0.7068,2.4106,0.2932,2024-09-02 00:30:00
632,BTCUSDT,0.7077,2.4211,0.2923,2024-09-02 01:00:00
633,BTCUSDT,0.7075,2.4188,0.2925,2024-09-02 01:30:00
634,BTCUSDT,0.7069,2.4118,0.2931,2024-09-02 02:00:00
635,BTCUSDT,0.7076,2.4200,0.2924,2024-09-02 02:30:00
636,BTCUSDT,0.7057,2.3979,0.2943,2024-09-02 03:00:00
637,BTCUSDT,0.7036,2.3738,0.2964,2024-09-02 03:30:00
638,BTCUSDT,0.7025,2.3613,0.2975,2024-09-02 04:00:00
639,BTCUSDT,0.7007,2.3411,0.2993,2024-09-02 04:30:00
640,BTCUSDT,0.7025,2.3613,0.2975,2024-09-02 05:00:00
641,BTCUSDT,0.6959,2.2884,0.3041,2024-09-02 05:30:00
642,BTCUSDT,0.6862,2.1867,0.3138,2024-09-02 06:00:00
643,BTCUSDT,0.6838,2.1626,0.3162,2024-09-02 06:30:00
644,BTCUSDT,0.6897,2.2227,0.3103,2024-09-02 07:00:00
645,BTCUSDT,0.6873,2.1980,0.3127,2024-09-02 07:30:00
646,BTCUSDT,0.6814,2.1387,0.3186,2024-09-02 08:00:00
647,BTCUSDT,0.6798,2.1230,0.3202,2024-09-02 08:30:00
648,BTCUSDT,0.6759,2.0855,0.3241,2024-09-02 09:00:00
649,BTCUSDT,0.6728,2.0562,0.3272,2024-09-02 09:30:00
650,BTCUSDT,0.6697,2.0276,0.3303,2024-09-02 10:00:00
651,BTCUSDT,0.6709,2.0386,0.3291,2024-09-02 10:30:00
652,BTCUSDT,0.6670,2.0030,0.3330,2024-09-02 11:00:00
653,BTCUSDT,0.6696,2.0266,0.3304,2024-09-02 11:30:00
654,BTCUSDT,0.6705,2.0349,0.3295,2024-09-02 12:00:00
655,BTCUSDT,0.6689,2.0202,0.3311,2024-09-02 12:30:00
656,BTCUSDT,0.6684,2.0157,0.3316,2024-09-02 13:00:00
657,BTCUSDT,0.6665,1.9985,0.3335,2024-09-02 13:30:00
658,BTCUSDT,0.6652,1.9869,0.3348,2024-09-02 14:00:00
659,BTCUSDT,0.6698,2.0285,0.3302,2024-09-02 14:30:00
660,BTCUSDT,0.6713,2.0423,0.3287,2024-09-02 15:00:00
661,BTCUSDT,0.6730,2.0581,0.3270,2024-09-02 15:30:00
662,BTCUSDT,0.6715,2.0441,0.3285,2024-09-02 16:00:00
663,BTCUSDT,0.6707,2.0367,0.3293,2024-09-02 16:30:00
664,BTCUSDT,0.6702,2.0321,0.3298,2024-09-02 17:00:00
665,BTCUSDT,0.6696,2.0266,0.3304,2024-09-02 17:30:00
666,BTCUSDT,0.6830,2.1546,0.3170,2024-09-02 18:00:00
667,BTCUSDT,0.6754,2.0807,0.3246,2024-09-02 18:30:00
668,BTCUSDT,0.6736,2.0637,0.3264,2024-09-02 19:00:00
669,BTCUSDT,0.6731,2.0590,0.3269,2024-09-02 19:30:00
670,BTCUSDT,0.6728,2.0562,0.3272,2024-09-02 20:00:00
671,BTCUSDT,0.6682,2.0139,0.3318,2024-09-02 20:30:00
672,BTCUSDT,0.6684,2.0157,0.3316,2024-09-02 21:00:00
673,BTCUSDT,0.6685,2.0166,0.3315,2024-09-02 21:30:00
674,BTCUSDT,0.6715,2.0441,0.3285,2024-09-02 22:00:00
675,BTCUSDT,0.6681,2.0130,0.3319,2024-09-02 22:30:00
676,BTCUSDT,0.6661,1.9949,0.3339,2024-09-02 23:00:00
677,BTCUSDT,0.6624,1.9621,0.3376,2024-09-02 23:30:00
678,BTCUSDT,0.6628,1.9656,0.3372,2024-09-03 00:00:00
679,BTCUSDT,0.6618,1.9568,0.3382,2024-09-03 00:30:00
680,BTCUSDT,0.6606,1.9464,0.3394,2024-09-03 01:00:00
681,BTCUSDT,0.6603,1.9438,0.3397,2024-09-03 01:30:00
682,BTCUSDT,0.6606,1.9464,0.3394,2024-09-03 02:00:00
683,BTCUSDT,0.6595,1.9369,0.3405,2024-09-03 02:30:00
684,BTCUSDT,0.6585,1.9283,0.3415,2024-09-03 03:00:00
685,BTCUSDT,0.6554,1.9019,0.3446,2024-09-03 03:30:00
686,BTCUSDT,0.6530,1.8818,0.3470,2024-09-03 04:00:00
687,BTCUSDT,0.6544,1.8935,0.3456,2024-09-03 04:30:00
688,BTCUSDT,0.6581,1.9248,0.3419,2024-09-03 05:00:00
689,BTCUSDT,0.6560,1.9070,0.3440,2024-09-03 05:30:00
690,BTCUSDT,0.6556,1.9036,0.3444,2024-09-03 06:00:00
691,BTCUSDT,0.6571,1.9163,0.3429,2024-09-03 06:30:00
692,BTCUSDT,0.6559,1.9061,0.3441,2024-09-03 07:00:00
693,BTCUSDT,0.6609,1.9490,0.3391,2024-09-03 07:30:00
694,BTCUSDT,0.6606,1.9464,0.3394,2024-09-03 08:00:00
695,BTCUSDT,0.6610,1.9499,0.3390,2024-09-03 08:30:00
696,BTCUSDT,0.6614,1.9533,0.3386,2024-09-03 09:00:00
697,BTCUSDT,0.6652,1.9869,0.3348,2024-09-03 09:30:00
698,BTCUSDT,0.6639,1.9753,0.3361,2024-09-03 10:00:00
699,BTCUSDT,0.6617,1.9560,0.3383,2024-09-03 10:30:00
700,BTCUSDT,0.6716,2.0451,0.3284,2024-09-03 11:00:00
701,BTCUSDT,0.6910,2.2362,0.3090,2024-09-03 11:30:00
702,BTCUSDT,0.6979,2.3102,0.3021,2024-09-03 12:00:00
703,BTCUSDT,0.7061,2.4025,0.2939,2024-09-03 12:30:00
704,BTCUSDT,0.7086,2.4317,0.2914,2024-09-03 13:00:00
705,BTCUSDT,0.7134,2.4892,0.2866,2024-09-03 13:30:00
706,BTCUSDT,0.7141,2.4977,0.2859,2024-09-03 14:00:00
707,BTCUSDT,0.7182,2.5486,0.2818,2024-09-03 14:30:00
708,BTCUSDT,0.7186,2.5537,0.2814,2024-09-03 15:00:00
709,BTCUSDT,0.7193,2.5625,0.2807,2024-09-03 15:30:00
710,BTCUSDT,0.7153,2.5125,0.2847,2024-09-03 16:00:00
711,BTCUSDT,0.7188,2.5562,0.2812,2024-09-03 16:30:00
712,BTCUSDT,0.7173,2.5373,0.2827,2024-09-03 17:00:00
713,BTCUSDT,0.7157,2.5174,0.2843,2024-09-03 17:30:00
714,BTCUSDT,0.7145,2.5026,0.2855,2024-09-03 18:00:00
715,BTCUSDT,0.7138,2.4941,0.2862,2024-09-03 18:30:00
716,BTCUSDT,0.7133,2.4880,0.2867,2024-09-03 19:00:00
717,BTCUSDT,0.7124,2.4771,0.2876,2024-09-03 19:30:00
718,BTCUSDT,0.7092,2.4388,0.2908,2024-09-03 20:00:00
719,BTCUSDT,0.7093,2.4400,0.2907,2024-09-03 20:30:00
720,BTCUSDT,0.7070,2.4130,0.2930,2024-09-03 21:00:00
721,BTCUSDT,0.7115,2.4662,0.2885,2024-09-03 21:30:00
722,BTCUSDT,0.7113,2.4638,0.2887,2024-09-03 22:00:00
723,BTCUSDT,0.7280,2.6765,0.2720,2024-09-03 22:30:00
724,BTCUSDT,0.7182,2.5486,0.2818,2024-09-03 23:00:00
725,BTCUSDT,0.7151,2.5100,0.2849,2024-09-03 23:30:00
726,BTCUSDT,0.7166,2.5286,0.2834,2024-09-04 00:00:00
727,BTCUSDT,0.7202,2.5740,0.2798,2024-09-04 00:30:00
728,BTCUSDT,0.7196,2.5663,0.2804,2024-09-04 01:00:00
729,BTCUSDT,0.7175,2.5398,0.2825,2024-09-04 01:30:00
730,BTCUSDT,0.7206,2.5791,0.2794,2024-09-04 02:00:00
731,BTCUSDT,0.7192,2.5613,0.2808,2024-09-04 02:30:00
732,BTCUSDT,0.7181,2.5474,0.2819,2024-09-04 03:00:00
733,BTCUSDT,0.7266,2.6576,0.2734,2024-09-04 03:30:00
734,BTCUSDT,0.7290,2.6900,0.2710,2024-09-04 04:00:00
735,BTCUSDT,0.7301,2.7051,0.2699,2024-09-04 04:30:00
736,BTCUSDT,0.7288,2.6873,0.2712,2024-09-04 05:00:00
737,BTCUSDT,0.7287,2.6860,0.2713,2024-09-04 05:30:00
738,BTCUSDT,0.7272,2.6657,0.2728,2024-09-04 06:00:00
739,BTCUSDT,0.7230,2.6101,0.2770,2024-09-04 06:30:00
740,BTCUSDT,0.7186,2.5537,0.2814,2024-09-04 07:00:00
741,BTCUSDT,0.7161,2.5224,0.2839,2024-09-04 07:30:00
742,BTCUSDT,0.7152,2.5112,0.2848,2024-09-04 08:00:00
743,BTCUSDT,0.7167,2.5298,0.2833,2024-09-04 08:30:00
744,BTCUSDT,0.7190,2.5587,0.2810,2024-09-04 09:00:00
745,BTCUSDT,0.7194,2.5638,0.2806,2024-09-04 09:30:00
746,BTCUSDT,0.7214,2.5894,0.2786,2024-09-04 10:00:00
747,BTCUSDT,0.7183,2.5499,0.2817,2024-09-04 10:30:00
748,BTCUSDT,0.7174,2.5386,0.2826,2024-09-04 11:00:00
749,BTCUSDT,0.7212,2.5868,0.2788,2024-09-04 11:30:00
750,BTCUSDT,0.7178,2.5436,0.2822,2024-09-04 12:00:00
751,BTCUSDT,0.6970,2.3003,0.3030,2024-09-04 12:30:00
752,BTCUSDT,0.6949,2.2776,0.3051,2024-09-04 13:00:00
753,BTCUSDT,0.6823,2.1476,0.3177,2024-09-04 13:30:00
754,BTCUSDT,0.6706,2.0358,0.3294,2024-09-04 14:00:00
755,BTCUSDT,0.6576,1.9206,0.3424,2024-09-04 14:30:00
756,BTCUSDT,0.6586,1.9291,0.3414,2024-09-04 15:00:00
757,BTCUSDT,0.6597,1.9386,0.3403,2024-09-04 15:30:00
758,BTCUSDT,0.6579,1.9231,0.3421,2024-09-04 16:00:00
759,BTCUSDT,0.6621,1.9595,0.3379,2024-09-04 16:30:00
760,BTCUSDT,0.6665,1.9985,0.3335,2024-09-04 17:00:00
761,BTCUSDT,0.6625,1.9630,0.3375,2024-09-04 17:30:00
762,BTCUSDT,0.6627,1.9647,0.3373,2024-09-04 18:00:00
763,BTCUSDT,0.6607,1.9472,0.3393,2024-09-04 18:30:00
764,BTCUSDT,0.6611,1.9507,0.3389,2024-09-04 19:00:00
765,BTCUSDT,0.6645,1.9806,0.3355,2024-09-04 19:30:00
766,BTCUSDT,0.6644,1.9797,0.3356,2024-09-04 20:00:00
767,BTCUSDT,0.6650,1.9851,0.3350,2024-09-04 20:30:00
768,BTCUSDT,0.6605,1.9455,0.3395,2024-09-04 21:00:00
769,BTCUSDT,0.6624,1.9621,0.3376,2024-09-04 21:30:00
770,BTCUSDT,0.6606,1.9464,0.3394,2024-09-04 22:00:00
771,BTCUSDT,0.6609,1.9490,0.3391,2024-09-04 22:30:00
772,BTCUSDT,0.6632,1.9691,0.3368,2024-09-04 23:00:00
773,BTCUSDT,0.6630,1.9674,0.3370,2024-09-04 23:30:00
774,BTCUSDT,0.6602,1.9429,0.3398,2024-09-05 00:00:00
775,BTCUSDT,0.6668,2.0012,0.3332,2024-09-05 00:30:00
776,BTCUSDT,0.6762,2.0883,0.3238,2024-09-05 01:00:00
777,BTCUSDT,0.6833,2.1576,0.3167,2024-09-05 01:30:00
778,BTCUSDT,0.6853,2.1776,0.3147,2024-09-05 02:00:00
779,BTCUSDT,0.6879,2.2041,0.3121,2024-09-05 02:30:00
780,BTCUSDT,0.6887,2.2123,0.3113,2024-09-05 03:00:00
781,BTCUSDT,0.6921,2.2478,0.3079,2024-09-05 03:30:00
782,BTCUSDT,0.6978,2.3091,0.3022,2024-09-05 04:00:00
783,BTCUSDT,0.7042,2.3807,0.2958,2024-09-05 04:30:00
784,BTCUSDT,0.7020,2.3557,0.2980,2024-09-05 05:00:00
785,BTCUSDT,0.7026,2.3625,0.2974,2024-09-05 05:30:00
786,BTCUSDT,0.6978,2.3091,0.3022,2024-09-05 06:00:00
787,BTCUSDT,0.6972,2.3025,0.3028,2024-09-05 06:30:00
788,BTCUSDT,0.7054,2.3944,0.2946,2024-09-05 07:00:00
789,BTCUSDT,0.7082,2.4270,0.2918,2024-09-05 07:30:00
790,BTCUSDT,0.7131,2.4855,0.2869,2024-09-05 08:00:00
791,BTCUSDT,0.7163,2.5249,0.2837,2024-09-05 08:30:00
792,BTCUSDT,0.7198,2.5689,0.2802,2024-09-05 09:00:00
793,BTCUSDT,0.7198,2.5689,0.2802,2024-09-05 09:30:00
794,BTCUSDT,0.7239,2.6219,0.2761,2024-09-05 10:00:00
795,BTCUSDT,0.7257,2.6456,0.2743,2024-09-05 10:30:00
796,BTCUSDT,0.7357,2.7836,0.2643,2024-09-05 11:00:00
797,BTCUSDT,0.7299,2.7023,0.2701,2024-09-05 11:30:00
798,BTCUSDT,0.7328,2.7425,0.2672,2024-09-05 12:00:00
799,BTCUSDT,0.7348,2.7707,0.2652,2024-09-05 12:30:00
800,BTCUSDT,0.7451,2.9231,0.2549,2024-09-05 13:00:00
801,BTCUSDT,0.7481,2.9698,0.2519,2024-09-05 13:30:00
802,BTCUSDT,0.7466,2.9463,0.2534,2024-09-05 14:00:00
803,BTCUSDT,0.7441,2.9078,0.2559,2024-09-05 14:30:00
804,BTCUSDT,0.7426,2.8850,0.2574,2024-09-05 15:00:00
805,BTCUSDT,0.7390,2.8314,0.2610,2024-09-05 15:30:00
806,BTCUSDT,0.7366,2.7965,0.2634,2024-09-05 16:00:00
807,BTCUSDT,0.7338,2.7566,0.2662,2024-09-05 16:30:00
808,BTCUSDT,0.7374,2.8081,0.2626,2024-09-05 17:00:00
809,BTCUSDT,0.7394,2.8373,0.2606,2024-09-05 17:30:00
810,BTCUSDT,0.7406,2.8551,0.2594,2024-09-05 18:00:00
811,BTCUSDT,0.7425,2.8835,0.2575,2024-09-05 18:30:00
812,BTCUSDT,0.7417,2.8715,0.2583,2024-09-05 19:00:00
813,BTCUSDT,0.7428,2.8880,0.2572,2024-09-05 19:30:00
814,BTCUSDT,0.7428,2.8880,0.2572,2024-09-05 20:00:00
815,BTCUSDT,0.7429,2.8895,0.2571,2024-09-05 20:30:00
816,BTCUSDT,0.7442,2.9093,0.2558,2024-09-05 21:00:00
817,BTCUSDT,0.7484,2.9746,0.2516,2024-09-05 21:30:00
818,BTCUSDT,0.7446,2.9154,0.2554,2024-09-05 22:00:00
819,BTCUSDT,0.7449,2.9200,0.2551,2024-09-05 22:30:00
820,BTCUSDT,0.7470,2.9526,0.2530,2024-09-05 23:00:00
821,BTCUSDT,0.7449,2.9200,0.2551,2024-09-05 23:30:00
822,BTCUSDT,0.7410,2.8610,0.2590,2024-09-06 00:00:00
823,BTCUSDT,0.7380,2.8168,0.2620,2024-09-06 00:30:00
824,BTCUSDT,0.7347,2.7693,0.2653,2024-09-06 01:00:00
825,BTCUSDT,0.7323,2.7355,0.2677,2024-09-06 01:30:00
826,BTCUSDT,0.7278,2.6738,0.2722,2024-09-06 02:00:00
827,BTCUSDT,0.7258,2.6470,0.2742,2024-09-06 02:30:00
828,BTCUSDT,0.7291,2.6914,0.2709,2024-09-06 03:00:00
829,BTCUSDT,0.7282,2.6792,0.2718,2024-09-06 03:30:00
830,BTCUSDT,0.7284,2.6819,0.2716,2024-09-06 04:00:00
831,BTCUSDT,0.7454,2.9277,0.2546,2024-09-06 04:30:00
832,BTCUSDT,0.7511,3.0177,0.2489,2024-09-06 05:00:00
833,BTCUSDT,0.7441,2.9078,0.2559,2024-09-06 05:30:00
834,BTCUSDT,0.7391,2.8329,0.2609,2024-09-06 06:00:00
835,BTCUSDT,0.7387,2.8270,0.2613,2024-09-06 06:30:00
836,BTCUSDT,0.7413,2.8655,0.2587,2024-09-06 07:00:00
837,BTCUSDT,0.7460,2.9370,0.2540,2024-09-06 07:30:00
838,BTCUSDT,0.7361,2.7893,0.2639,2024-09-06 08:00:00
839,BTCUSDT,0.7299,2.7023,0.2701,2024-09-06 08:30:00
840,BTCUSDT,0.7313,2.7216,0.2687,2024-09-06 09:00:00
841,BTCUSDT,0.7350,2.7736,0.2650,2024-09-06 09:30:00
842,BTCUSDT,0.7242,2.6258,0.2758,2024-09-06 10:00:00
843,BTCUSDT,0.7102,2.4507,0.2898,2024-09-06 10:30:00
844,BTCUSDT,0.7233,2.6140,0.2767,2024-09-06 11:00:00
845,BTCUSDT,0.7516,3.0258,0.2484,2024-09-06 11:30:00
846,BTCUSDT,0.7657,3.2680,0.2343,2024-09-06 12:00:00
847,BTCUSDT,0.7732,3.4092,0.2268,2024-09-06 12:30:00
848,BTCUSDT,0.7798,3.5413,0.2202,2024-09-06 13:00:00
849,BTCUSDT,0.7843,3.6361,0.2157,2024-09-06 13:30:00
850,BTCUSDT,0.7801,3.5475,0.2199,2024-09-06 14:00:00
851,BTCUSDT,0.7901,3.7642,0.2099,2024-09-06 14:30:00
852,BTCUSDT,0.7884,3.7259,0.2116,2024-09-06 15:00:00
853,BTCUSDT,0.7866,3.6860,0.2134,2024-09-06 15:30:00
854,BTCUSDT,0.7786,3.5167,0.2214,2024-09-06 16:00:00
855,BTCUSDT,0.7801,3.5475,0.2199,2024-09-06 16:30:00
856,BTCUSDT,0.7834,3.6168,0.2166,2024-09-06 17:00:00
857,BTCUSDT,0.7852,3.6555,0.2148,2024-09-06 17:30:00
858,BTCUSDT,0.7770,3.4843,0.2230,2024-09-06 18:00:00
859,BTCUSDT,0.7753,3.4504,0.2247,2024-09-06 18:30:00
860,BTCUSDT,0.7781,3.5065,0.2219,2024-09-06 19:00:00
861,BTCUSDT,0.7792,3.5290,0.2208,2024-09-06 19:30:00
862,BTCUSDT,0.7780,3.5045,0.2220,2024-09-06 20:00:00
863,BTCUSDT,0.7804,3.5537,0.2196,2024-09-06 20:30:00
864,BTCUSDT,0.7854,3.6598,0.2146,2024-09-06 21:00:00
865,BTCUSDT,0.7850,3.6512,0.2150,2024-09-06 21:30:00
866,BTCUSDT,0.7853,3.6577,0.2147,2024-09-06 22:00:00
867,BTCUSDT,0.7815,3.5767,0.2185,2024-09-06 22:30:00
868,BTCUSDT,0.7769,3.4823,0.2231,2024-09-06 23:00:00
869,BTCUSDT,0.7800,3.5455,0.2200,2024-09-06 23:30:00
870,BTCUSDT,0.7791,3.5269,0.2209,2024-09-07 00:00:00
871,BTCUSDT,0.7790,3.5249,0.2210,2024-09-07 00:30:00
872,BTCUSDT,0.7784,3.5126,0.2216,2024-09-07 01:00:00
873,BTCUSDT,0.7786,3.5167,0.2214,2024-09-07 01:30:00
874,BTCUSDT,0.7828,3.6041,0.2172,2024-09-07 02:00:00
875,BTCUSDT,0.7845,3.6404,0.2155,2024-09-07 02:30:00
876,BTCUSDT,0.7843,3.6361,0.2157,2024-09-07 03:00:00
877,BTCUSDT,0.7830,3.6083,0.2170,2024-09-07 03:30:00
878,BTCUSDT,0.7830,3.6083,0.2170,2024-09-07 04:00:00
879,BTCUSDT,0.7803,3.5517,0.2197,2024-09-07 04:30:00
880,BTCUSDT,0.7767,3.4783,0.2233,2024-09-07 05:00:00
881,BTCUSDT,0.7743,3.4307,0.2257,2024-09-07 05:30:00
882,BTCUSDT,0.7728,3.4014,0.2272,2024-09-07 06:00:00
883,BTCUSDT,0.7701,3.3497,0.2299,2024-09-07 06:30:00
884,BTCUSDT,0.7691,3.3309,0.2309,2024-09-07 07:00:00
885,BTCUSDT,0.7680,3.3103,0.2320,2024-09-07 07:30:00
886,BTCUSDT,0.7668,3.2882,0.2332,2024-09-07 08:00:00
887,BTCUSDT,0.7669,3.2900,0.2331,2024-09-07 08:30:00
888,BTCUSDT,0.7653,3.2608,0.2347,2024-09-07 09:00:00
889,BTCUSDT,0.7645,3.2463,0.2355,2024-09-07 09:30:00
890,BTCUSDT,0.7703,3.3535,0.2297,2024-09-07 10:00:00
891,BTCUSDT,0.7666,3.2845,0.2334,2024-09-07 10:30:00
892,BTCUSDT,0.7633,3.2248,0.2367,2024-09-07 11:00:00
893,BTCUSDT,0.7612,3.1876,0.2388,2024-09-07 11:30:00
894,BTCUSDT,0.7579,3.1305,0.2421,2024-09-07 12:00:00
895,BTCUSDT,0.7590,3.1494,0.2410,2024-09-07 12:30:00
896,BTCUSDT,0.7571,3.1169,0.2429,2024-09-07 13:00:00
897,BTCUSDT,0.7520,3.0323,0.2480,2024-09-07 13:30:00
898,BTCUSDT,0.7425,2.8835,0.2575,2024-09-07 14:00:00
899,BTCUSDT,0.7355,2.7807,0.2645,2024-09-07 14:30:00
900,BTCUSDT,0.7288,2.6873,0.2712,2024-09-07 15:00:00
901,BTCUSDT,0.7349,2.7722,0.2651,2024-09-07 15:30:00
902,BTCUSDT,0.7373,2.8066,0.2627,2024-09-07 16:00:00
903,BTCUSDT,0.7373,2.8066,0.2627,2024-09-07 16:30:00
904,BTCUSDT,0.7395,2.8388,0.2605,2024-09-07 17:00:00
905,BTCUSDT,0.7349,2.7722,0.2651,2024-09-07 17:30:00
906,BTCUSDT,0.7333,2.7495,0.2667,2024-09-07 18:00:00
907,BTCUSDT,0.7332,2.7481,0.2668,2024-09-07 18:30:00
908,BTCUSDT,0.7320,2.7313,0.2680,2024-09-07 19:00:00
909,BTCUSDT,0.7319,2.7300,0.2681,2024-09-07 19:30:00
910,BTCUSDT,0.7323,2.7355,0.2677,2024-09-07 20:00:00
911,BTCUSDT,0.7353,2.7779,0.2647,2024-09-07 20:30:00
912,BTCUSDT,0.7377,2.8124,0.2623,2024-09-07 21:00:00
913,BTCUSDT,0.7372,2.8052,0.2628,2024-09-07 21:30:00
914,BTCUSDT,0.7380,2.8168,0.2620,2024-09-07 22:00:00
915,BTCUSDT,0.7448,2.9185,0.2552,2024-09-07 22:30:00
916,BTCUSDT,0.7449,2.9200,0.2551,2024-09-07 23:00:00
917,BTCUSDT,0.7503,3.0048,0.2497,2024-09-07 23:30:00
918,BTCUSDT,0.7505,3.0080,0.2495,2024-09-08 00:00:00
919,BTCUSDT,0.7482,2.9714,0.2518,2024-09-08 00:30:00
920,BTCUSDT,0.7501,3.0016,0.2499,2024-09-08 01:00:00
921,BTCUSDT,0.7511,3.0177,0.2489,2024-09-08 01:30:00
922,BTCUSDT,0.7530,3.0486,0.2470,2024-09-08 02:00:00
923,BTCUSDT,0.7521,3.0339,0.2479,2024-09-08 02:30:00
924,BTCUSDT,0.7487,2.9793,0.2513,2024-09-08 03:00:00
925,BTCUSDT,0.7481,2.9698,0.2519,2024-09-08 03:30:00
926,BTCUSDT,0.7450,2.9216,0.2550,2024-09-08 04:00:00
927,BTCUSDT,0.7452,2.9246,0.2548,2024-09-08 04:30:00
928,BTCUSDT,0.7461,2.9386,0.2539,2024-09-08 05:00:00
929,BTCUSDT,0.7455,2.9293,0.2545,2024-09-08 05:30:00
930,BTCUSDT,0.7463,2.9417,0.2537,2024-09-08 06:00:00
931,BTCUSDT,0.7485,2.9761,0.2515,2024-09-08 06:30:00
932,BTCUSDT,0.7478,2.9651,0.2522,2024-09-08 07:00:00
933,BTCUSDT,0.7479,2.9667,0.2521,2024-09-08 07:30:00
934,BTCUSDT,0.7457,2.9324,0.2543,2024-09-08 08:00:00
935,BTCUSDT,0.7437,2.9017,0.2563,2024-09-08 08:30:00
936,BTCUSDT,0.7408,2.8580,0.2592,2024-09-08 09:00:00
937,BTCUSDT,0.7364,2.7936,0.2636,2024-09-08 09:30:00
938,BTCUSDT,0.7339,2.7580,0.2661,2024-09-08 10:00:00
939,BTCUSDT,0.7325,2.7383,0.2675,2024-09-08 10:30:00
940,BTCUSDT,0.7329,2.7439,0.2671,2024-09-08 11:00:00
941,BTCUSDT,0.7292,2.6928,0.2708,2024-09-08 11:30:00
942,BTCUSDT,0.7271,2.6643,0.2729,2024-09-08 12:00:00
