,symbol,longAccount,longShortRatio,shortAccount,timestamp
438,BTCUSDT,0.6198,1.6302,0.3802,2024-09-10 00:00:00
439,BTCUSDT,0.6202,1.6330,0.3798,2024-09-10 01:00:00
440,BTCUSDT,0.6140,1.5907,0.3860,2024-09-10 02:00:00
441,BTCUSDT,0.6133,1.5860,0.3867,2024-09-10 03:00:00
442,BTCUSDT,0.6118,1.5760,0.3882,2024-09-10 04:00:00
443,BTCUSDT,0.6178,1.6164,0.3822,2024-09-10 05:00:00
444,BTCUSDT,0.6279,1.6874,0.3721,2024-09-10 06:00:00
445,BTCUSDT,0.6248,1.6652,0.3752,2024-09-10 07:00:00
446,BTCUSDT,0.6311,1.7108,0.3689,2024-09-10 08:00:00
447,BTCUSDT,0.6216,1.6427,0.3784,2024-09-10 09:00:00
448,BTCUSDT,0.6262,1.6752,0.3738,2024-09-10 10:00:00
449,BTCUSDT,0.6246,1.6638,0.3754,2024-09-10 11:00:00
450,BTCUSDT,0.6250,1.6667,0.3750,2024-09-10 12:00:00
451,BTCUSDT,0.6214,1.6413,0.3786,2024-09-10 13:00:00
452,BTCUSDT,0.6183,1.6199,0.3817,2024-09-10 14:00:00
453,BTCUSDT,0.6199,1.6309,0.3801,2024-09-10 15:00:00
454,BTCUSDT,0.6290,1.6954,0.3710,2024-09-10 16:00:00
455,BTCUSDT,0.6320,1.7174,0.3680,2024-09-10 17:00:00
456,BTCUSDT,0.6269,1.6802,0.3731,2024-09-10 18:00:00
457,BTCUSDT,0.6231,1.6532,0.3769,2024-09-10 19:00:00
458,BTCUSDT,0.6185,1.6212,0.3815,2024-09-10 20:00:00
459,BTCUSDT,0.6165,1.6076,0.3835,2024-09-10 21:00:00
460,BTCUSDT,0.6138,1.5893,0.3862,2024-09-10 22:00:00
461,BTCUSDT,0.6137,1.5887,0.3863,2024-09-10 23:00:00
462,BTCUSDT,0.6117,1.5753,0.3883,2024-09-11 00:00:00
463,BTCUSDT,0.6060,1.5381,0.3940,2024-09-11 01:00:00
464,BTCUSDT,0.6143,1.5927,0.3857,2024-09-11 02:00:00
465,BTCUSDT,0.6208,1.6371,0.3792,2024-09-11 03:00:00
466,BTCUSDT,0.6293,1.6976,0.3707,2024-09-11 04:00:00
467,BTCUSDT,0.6393,1.7724,0.3607,2024-09-11 05:00:00
468,BTCUSDT,0.6464,1.8281,0.3536,2024-09-11 06:00:00
469,BTCUSDT,0.6538,1.8885,0.3462,2024-09-11 07:00:00
470,BTCUSDT,0.6597,1.9386,0.3403,2024-09-11 08:00:00
471,BTCUSDT,0.6523,1.8760,0.3477,2024-09-11 09:00:00
472,BTCUSDT,0.6567,1.9129,0.3433,2024-09-11 10:00:00
473,BTCUSDT,0.6548,1.8969,0.3452,2024-09-11 11:00:00
474,BTCUSDT,0.6583,1.9265,0.3417,2024-09-11 12:00:00
475,BTCUSDT,0.6642,1.9780,0.3358,2024-09-11 13:00:00
476,BTCUSDT,0.6740,2.0675,0.3260,2024-09-11 14:00:00
477,BTCUSDT,0.6952,2.2808,0.3048,2024-09-11 15:00:00
478,BTCUSDT,0.6697,2.0276,0.3303,2024-09-11 16:00:00
479,BTCUSDT,0.6622,1.9603,0.3378,2024-09-11 17:00:00
480,BTCUSDT,0.6335,1.7285,0.3665,2024-09-11 18:00:00
481,BTCUSDT,0.6132,1.5853,0.3868,2024-09-11 19:00:00
482,BTCUSDT,0.6164,1.6069,0.3836,2024-09-11 20:00:00
483,BTCUSDT,0.6137,1.5887,0.3863,2024-09-11 21:00:00
484,BTCUSDT,0.6130,1.5840,0.3870,2024-09-11 22:00:00
485,BTCUSDT,0.6118,1.5760,0.3882,2024-09-11 23:00:00
486,BTCUSDT,0.6119,1.5767,0.3881,2024-09-12 00:00:00
487,BTCUSDT,0.6128,1.5826,0.3872,2024-09-12 01:00:00
488,BTCUSDT,0.6115,1.5740,0.3885,2024-09-12 02:00:00
489,BTCUSDT,0.6082,1.5523,0.3918,2024-09-12 03:00:00
490,BTCUSDT,0.5970,1.4814,0.4030,2024-09-12 04:00:00
491,BTCUSDT,0.5876,1.4248,0.4124,2024-09-12 05:00:00
492,BTCUSDT,0.5831,1.3987,0.4169,2024-09-12 06:00:00
493,BTCUSDT,0.5850,1.4096,0.4150,2024-09-12 07:00:00
494,BTCUSDT,0.5908,1.4438,0.4092,2024-09-12 08:00:00
495,BTCUSDT,0.5831,1.3987,0.4169,2024-09-12 09:00:00
496,BTCUSDT,0.5784,1.3719,0.4216,2024-09-12 10:00:00
497,BTCUSDT,0.5767,1.3624,0.4233,2024-09-12 11:00:00
498,BTCUSDT,0.5831,1.3987,0.4169,2024-09-12 12:00:00
499,BTCUSDT,0.5802,1.3821,0.4198,2024-09-12 13:00:00
