symbol,longAccount,longShortRatio,shortAccount,timestamp
BTCUSDT,0.5396,1.172,0.4604,2024-08-20 12:00:00
BTCUSDT,0.5454,1.1997,0.4546,2024-08-20 12:30:00
BTCUSDT,0.5443,1.1944,0.4557,2024-08-20 13:00:00
BTCUSDT,0.5431,1.1887,0.4569,2024-08-20 13:30:00
BTCUSDT,0.5548,1.2462,0.4452,2024-08-20 14:00:00
BTCUSDT,0.5664,1.3063,0.4336,2024-08-20 14:30:00
BTCUSDT,0.5934,1.4594,0.4066,2024-08-20 15:00:00
BTCUSDT,0.6323,1.7196,0.3677,2024-08-20 15:30:00
BTCUSDT,0.6454,1.8201,0.3546,2024-08-20 16:00:00
BTCUSDT,0.6537,1.8877,0.3463,2024-08-20 16:30:00
BTCUSDT,0.6582,1.9257,0.3418,2024-08-20 17:00:00
BTCUSDT,0.6633,1.97,0.3367,2024-08-20 17:30:00
BTCUSDT,0.6709,2.0386,0.3291,2024-08-20 18:00:00
BTCUSDT,0.6741,2.0684,0.3259,2024-08-20 18:30:00
BTCUSDT,0.6684,2.0157,0.3316,2024-08-20 19:00:00
BTCUSDT,0.6681,2.013,0.3319,2024-08-20 19:30:00
BTCUSDT,0.6706,2.0358,0.3294,2024-08-20 20:00:00
BTCUSDT,0.6701,2.0312,0.3299,2024-08-20 20:30:00
BTCUSDT,0.6651,1.986,0.3349,2024-08-20 21:00:00
BTCUSDT,0.6625,1.963,0.3375,2024-08-20 21:30:00
BTCUSDT,0.6656,1.9904,0.3344,2024-08-20 22:00:00
BTCUSDT,0.6651,1.986,0.3349,2024-08-20 22:30:00
BTCUSDT,0.6628,1.9656,0.3372,2024-08-20 23:00:00
BTCUSDT,0.6594,1.936,0.3406,2024-08-20 23:30:00
BTCUSDT,0.6582,1.9257,0.3418,2024-08-21 00:00:00
BTCUSDT,0.6623,1.9612,0.3377,2024-08-21 00:30:00
BTCUSDT,0.6597,1.9386,0.3403,2024-08-21 01:00:00
BTCUSDT,0.6572,1.9172,0.3428,2024-08-21 01:30:00
BTCUSDT,0.6598,1.9394,0.3402,2024-08-21 02:00:00
BTCUSDT,0.6579,1.9231,0.3421,2024-08-21 02:30:00
BTCUSDT,0.6577,1.9214,0.3423,2024-08-21 03:00:00
BTCUSDT,0.6559,1.9061,0.3441,2024-08-21 03:30:00
BTCUSDT,0.6539,1.8893,0.3461,2024-08-21 04:00:00
BTCUSDT,0.6543,1.8927,0.3457,2024-08-21 04:30:00
BTCUSDT,0.6554,1.9019,0.3446,2024-08-21 05:00:00
BTCUSDT,0.6555,1.9028,0.3445,2024-08-21 05:30:00
BTCUSDT,0.6540,1.8902,0.3460,2024-08-21 06:00:00
BTCUSDT,0.6597,1.9386,0.3403,2024-08-21 06:30:00
BTCUSDT,0.6554,1.9019,0.3446,2024-08-21 07:00:00
BTCUSDT,0.6556,1.9036,0.3444,2024-08-21 07:30:00
BTCUSDT,0.6554,1.9019,0.3446,2024-08-21 08:00:00
BTCUSDT,0.6511,1.8662,0.3489,2024-08-21 08:30:00
BTCUSDT,0.6493,1.8514,0.3507,2024-08-21 09:00:00
BTCUSDT,0.6442,1.8106,0.3558,2024-08-21 09:30:00
BTCUSDT,0.6474,1.8361,0.3526,2024-08-21 10:00:00
BTCUSDT,0.6474,1.8361,0.3526,2024-08-21 10:30:00
BTCUSDT,0.6477,1.8385,0.3523,2024-08-21 11:00:00
BTCUSDT,0.6446,1.8137,0.3554,2024-08-21 11:30:00
BTCUSDT,0.6446,1.8137,0.3554,2024-08-21 12:00:00
BTCUSDT,0.6419,1.7925,0.3581,2024-08-21 12:30:00
BTCUSDT,0.6417,1.791,0.3583,2024-08-21 13:00:00
BTCUSDT,0.6410,1.7855,0.3590,2024-08-21 13:30:00
BTCUSDT,0.6449,1.8161,0.3551,2024-08-21 14:00:00
BTCUSDT,0.6400,1.7778,0.3600,2024-08-21 14:30:00
BTCUSDT,0.6472,1.8345,0.3528,2024-08-21 15:00:00
BTCUSDT,0.6462,1.8265,0.3538,2024-08-21 15:30:00
BTCUSDT,0.6428,1.7996,0.3572,2024-08-21 16:00:00
BTCUSDT,0.6471,1.8337,0.3529,2024-08-21 16:30:00
BTCUSDT,0.6368,1.7533,0.3632,2024-08-21 17:00:00
BTCUSDT,0.6347,1.7375,0.3653,2024-08-21 17:30:00
BTCUSDT,0.6283,1.6903,0.3717,2024-08-21 18:00:00
BTCUSDT,0.6225,1.649,0.3775,2024-08-21 18:30:00
BTCUSDT,0.5996,1.4975,0.4004,2024-08-21 19:00:00
BTCUSDT,0.5786,1.373,0.4214,2024-08-21 19:30:00
BTCUSDT,0.5670,1.3095,0.4330,2024-08-21 20:00:00
BTCUSDT,0.5468,1.2065,0.4532,2024-08-21 20:30:00
BTCUSDT,0.5454,1.1997,0.4546,2024-08-21 21:00:00
BTCUSDT,0.5451,1.1983,0.4549,2024-08-21 21:30:00
BTCUSDT,0.5409,1.1782,0.4591,2024-08-21 22:00:00
BTCUSDT,0.5393,1.1706,0.4607,2024-08-21 22:30:00
BTCUSDT,0.5352,1.1515,0.4648,2024-08-21 23:00:00
BTCUSDT,0.5328,1.1404,0.4672,2024-08-21 23:30:00
BTCUSDT,0.5303,1.129,0.4697,2024-08-22 00:00:00
BTCUSDT,0.5280,1.1186,0.4720,2024-08-22 00:30:00
BTCUSDT,0.5218,1.0912,0.4782,2024-08-22 01:00:00
BTCUSDT,0.5245,1.103,0.4755,2024-08-22 01:30:00
BTCUSDT,0.5244,1.1026,0.4756,2024-08-22 02:00:00
BTCUSDT,0.5236,1.0991,0.4764,2024-08-22 02:30:00
BTCUSDT,0.5502,1.2232,0.4498,2024-08-22 03:00:00
BTCUSDT,0.5558,1.2512,0.4442,2024-08-22 03:30:00
BTCUSDT,0.5619,1.2826,0.4381,2024-08-22 04:00:00
BTCUSDT,0.5636,1.2915,0.4364,2024-08-22 04:30:00
BTCUSDT,0.5648,1.2978,0.4352,2024-08-22 05:00:00
BTCUSDT,0.5599,1.2722,0.4401,2024-08-22 05:30:00
BTCUSDT,0.5555,1.2497,0.4445,2024-08-22 06:00:00
BTCUSDT,0.5601,1.2732,0.4399,2024-08-22 06:30:00
BTCUSDT,0.5603,1.2743,0.4397,2024-08-22 07:00:00
BTCUSDT,0.5599,1.2722,0.4401,2024-08-22 07:30:00
BTCUSDT,0.5637,1.292,0.4363,2024-08-22 08:00:00
BTCUSDT,0.5585,1.265,0.4415,2024-08-22 08:30:00
BTCUSDT,0.5576,1.2604,0.4424,2024-08-22 09:00:00
BTCUSDT,0.5537,1.2406,0.4463,2024-08-22 09:30:00
BTCUSDT,0.5520,1.2321,0.4480,2024-08-22 10:00:00
BTCUSDT,0.5540,1.2422,0.4460,2024-08-22 10:30:00
BTCUSDT,0.5551,1.2477,0.4449,2024-08-22 11:00:00
BTCUSDT,0.5469,1.207,0.4531,2024-08-22 11:30:00
BTCUSDT,0.5462,1.2036,0.4538,2024-08-22 12:00:00
BTCUSDT,0.5402,1.1749,0.4598,2024-08-22 12:30:00
BTCUSDT,0.5420,1.1834,0.4580,2024-08-22 13:00:00
BTCUSDT,0.5427,1.1867,0.4573,2024-08-22 13:30:00
